commit	score	memory_gb	status	problem	description
auto	3.923053609177237	0.0	discard	34_3_in_5	Parallel run loop
auto	1.8622743803751687	0.0	discard	8_3_in_5	Parallel run loop
auto	4.282730015094234	0.0	discard	28_3_in_4	Parallel run loop
auto	4.676514957314901	0.0	discard	33_3_in_4	Parallel run loop
auto	4.563960759695766	0.0	discard	44_3_in_5	Parallel run loop
auto	4.289794480616933	0.0	discard	39_3_in_5	Parallel run loop
auto	4.089084990644118	0.0	discard	36_3_in_5	Parallel run loop
auto	3.885487097790889	0.0	discard	33_3_in_5	Parallel run loop
auto	3.8233020304667815	0.0	discard	32_3_in_5	Parallel run loop
auto	2.4654320579789277	0.0	discard	14_3_in_5	Parallel run loop
auto	4.979730114547783	0.0	discard	49_3_in_5	Parallel run loop
auto	3.4228599881721182	0.0	discard	26_3_in_5	Parallel run loop
auto	5.487134698912385	0.0	discard	43_3_in_4	Parallel run loop
auto	4.340367246635505	0.0	discard	40_3_in_5	Parallel run loop
auto	4.802706191482471	0.0	discard	35_3_in_4	Parallel run loop
auto	5.018306190000216	0.0	discard	38_3_in_4	Parallel run loop
auto	4.8277019229280045	0.0	discard	47_3_in_5	Parallel run loop
auto	4.143613934209347	0.0	discard	37_3_in_5	Parallel run loop
auto	4.759362585879908	0.0	discard	48_3_in_5	Parallel run loop
auto	5.110057367503531	0.0	discard	50_3_in_5	Parallel run loop
auto	5.603678535346468	0.0	discard	44_3_in_4	Parallel run loop
auto	4.899192857033831	0.0	discard	36_3_in_4	Parallel run loop
auto	2.0841949454609203	0.0	discard	10_3_in_5	Parallel run loop
auto	3.935950776481037	0.0	discard	24_3_in_4	Parallel run loop
auto	5.674564119611208	0.0	discard	45_3_in_4	Parallel run loop
auto	2.3768832453155335	0.0	discard	13_3_in_5	Parallel run loop
auto	3.2010835721261195	0.0	discard	23_3_in_5	Parallel run loop
auto	4.593529505134262	0.0	discard	32_3_in_4	Parallel run loop
auto	5.082479134875117	0.0	discard	39_3_in_4	Parallel run loop
auto	3.9857846317411907	0.0	discard	35_3_in_5	Parallel run loop
auto	1.8618716603107164	0.0	discard	8_3_in_5	Parallel run loop
auto	3.9538377231806394	0.0	discard	34_3_in_5	Parallel run loop
auto	4.038424754524147	0.0	discard	25_3_in_4	Parallel run loop
auto	2.7378286820079976	0.0	discard	17_3_in_5	Parallel run loop
auto	4.562712511363263	0.0	discard	44_3_in_5	Parallel run loop
auto	2.2819571984719733	0.0	discard	12_3_in_5	Parallel run loop
auto	4.754239031409417	0.0	discard	46_3_in_5	Parallel run loop
auto	2.4689141638590084	0.0	discard	14_3_in_5	Parallel run loop
auto	3.737168748120898	0.0	discard	22_3_in_4	Parallel run loop
auto	3.8583484465639817	0.0	discard	23_3_in_4	Parallel run loop
auto	4.663887214005215	0.0	discard	33_3_in_4	Parallel run loop
auto	4.805429580421634	0.0	discard	35_3_in_4	Parallel run loop
auto	4.332066155880467	0.0	discard	40_3_in_5	Parallel run loop
auto	3.426597504011504	0.0	discard	26_3_in_5	Parallel run loop
auto	3.4882423045071786	0.0	discard	27_3_in_5	Parallel run loop
auto	4.931264383124489	0.0	discard	49_3_in_5	Parallel run loop
auto	5.48559626152193	0.0	discard	43_3_in_4	Parallel run loop
auto	3.617266739221202	0.0	discard	29_3_in_5	Parallel run loop
auto	3.678225306143217	0.0	discard	30_3_in_5	Parallel run loop
auto	5.068608299149818	0.0	discard	38_3_in_4	Parallel run loop
auto	4.711691053245578	0.0	keep	48_3_in_5	Parallel run loop
auto	4.442359209667605	0.0	discard	30_3_in_4	Parallel run loop
auto	1.4721694205581617	0.0	discard	5_3_in_5	Parallel run loop
auto	4.9136849345560885	0.0	discard	36_3_in_4	Parallel run loop
auto	3.685910490222061	0.0	discard	21_3_in_4	Parallel run loop
auto	4.433359356028343	0.0	discard	41_3_in_5	Parallel run loop
auto	3.906056380944342	0.0	keep	24_3_in_4	Parallel run loop
auto	5.503059953130056	0.0	discard	45_3_in_4	Parallel run loop
auto	4.016641778510792	0.0	discard	35_3_in_5	Parallel run loop
auto	3.2065402506167855	0.0	discard	23_3_in_5	Parallel run loop
auto	5.176271208117	0.0	discard	39_3_in_4	Parallel run loop
auto	3.1259134352899474	0.0	discard	22_3_in_5	Parallel run loop
auto	2.9845998987099747	0.0	discard	20_3_in_5	Parallel run loop
auto	1.862271666097419	0.0	discard	8_3_in_5	Parallel run loop
auto	3.7780553281177593	0.0	discard	22_3_in_4	Parallel run loop
auto	4.658079499870596	0.0	discard	44_3_in_5	Parallel run loop
auto	5.260284381638306	0.0	discard	40_3_in_4	Parallel run loop
auto	2.8857676307683255	0.0	discard	19_3_in_5	Parallel run loop
auto	2.8114070986570225	0.0	discard	18_3_in_5	Parallel run loop
auto	2.640827805863469	0.0	discard	16_3_in_5	Parallel run loop
auto	5.758890713402495	0.0	discard	46_3_in_4	Parallel run loop
auto	4.806915320751893	0.0	discard	35_3_in_4	Parallel run loop
auto	4.695692740254608	0.0	discard	46_3_in_5	Parallel run loop
auto	2.1842709921064674	0.0	discard	11_3_in_5	Parallel run loop
auto	4.480614255460139	0.0	discard	42_3_in_5	Parallel run loop
auto	3.490642278539897	0.0	discard	27_3_in_5	Parallel run loop
auto	5.51660053943319	0.0	discard	43_3_in_4	Parallel run loop
auto	4.3666181256228285	0.0	discard	40_3_in_5	Parallel run loop
auto	3.681631470291354	0.0	discard	30_3_in_5	Parallel run loop
auto	3.6170308112233998	0.0	discard	29_3_in_5	Parallel run loop
auto	5.016470904425224	0.0	discard	49_3_in_5	Parallel run loop
auto	3.3384800134969757	0.0	discard	25_3_in_5	Parallel run loop
auto	4.887656741278456	0.0	discard	48_3_in_5	Parallel run loop
auto	4.591230666149093	0.0	discard	43_3_in_5	Parallel run loop
auto	4.421136186709407	0.0	discard	30_3_in_4	Parallel run loop
auto	1.472161885925641	0.0	discard	5_3_in_5	Parallel run loop
auto	4.363638201597165	0.0	discard	29_3_in_4	Parallel run loop
auto	5.996814663389013	0.0	discard	48_3_in_4	Parallel run loop
auto	3.9525242824523072	0.0	discard	24_3_in_4	Parallel run loop
auto	5.641211908500692	0.0	discard	45_3_in_4	Parallel run loop
auto	5.463160843043507	0.0	discard	42_3_in_4	Parallel run loop
auto	2.376740105796256	0.0	discard	13_3_in_5	Parallel run loop
auto	4.025341708587841	0.0	discard	35_3_in_5	Parallel run loop
auto	3.883971622498746	0.0	discard	33_3_in_5	Parallel run loop
auto	4.599120532315853	0.0	discard	32_3_in_4	Parallel run loop
auto	2.648701413838529	0.0	discard	16_3_in_5	Parallel run loop
auto	4.869176772209432	0.0	discard	47_3_in_5	Parallel run loop
auto	2.986466100346024	0.0	discard	20_3_in_5	Parallel run loop
auto	2.0821881605889043	0.0	discard	10_3_in_5	Parallel run loop
auto	4.017844320431772	0.0	discard	25_3_in_4	Parallel run loop
auto	2.184603285048305	0.0	discard	11_3_in_5	Parallel run loop
auto	4.790403160203201	0.0	discard	35_3_in_4	Parallel run loop
auto	2.7356847057614573	0.0	discard	17_3_in_5	Parallel run loop
auto	5.651698750236632	0.0	discard	46_3_in_4	Parallel run loop
auto	4.804130046880683	0.0	discard	46_3_in_5	Parallel run loop
auto	2.892930565995893	0.0	discard	19_3_in_5	Parallel run loop
auto	4.974461249419517	0.0	discard	49_3_in_5	Parallel run loop
auto	1.9758352538910382	0.0	discard	9_3_in_5	Parallel run loop
auto	5.485418169334942	0.0	discard	43_3_in_4	Parallel run loop
auto	3.859989914178085	0.0	discard	23_3_in_4	Parallel run loop
auto	2.2809171867592135	0.0	discard	12_3_in_5	Parallel run loop
auto	3.6811655372379595	0.0	discard	30_3_in_5	Parallel run loop
auto	3.7425696669071873	0.0	discard	31_3_in_5	Parallel run loop
auto	3.6234856064276286	0.0	discard	29_3_in_5	Parallel run loop
auto	4.177809837456734	0.0	discard	38_3_in_5	Parallel run loop
auto	4.202689194389921	0.0	discard	27_3_in_4	Parallel run loop
auto	4.440409463776088	0.0	discard	30_3_in_4	Parallel run loop
auto	3.388698347619757	0.0	discard	18_3_in_4	Parallel run loop
auto	2.5593365246366573	0.0	discard	15_3_in_5	Parallel run loop
auto	3.560680103373791	0.0	discard	28_3_in_5	Parallel run loop
auto	5.674564119611208	0.0	discard	45_3_in_4	Parallel run loop
auto	4.093088661067221	0.0	discard	36_3_in_5	Parallel run loop
auto	4.286756943249005	0.0	discard	28_3_in_4	Parallel run loop
auto	4.5220566324298375	0.0	discard	31_3_in_4	Parallel run loop
auto	4.033238239691809	0.0	discard	25_3_in_4	Parallel run loop
auto	3.113399046068886	0.0	discard	22_3_in_5	Parallel run loop
auto	3.8264205379241463	0.0	discard	32_3_in_5	Parallel run loop
auto	3.658544912142078	0.0	discard	21_3_in_4	Parallel run loop
auto	4.762994623578979	0.0	discard	34_3_in_4	Parallel run loop
auto	3.050695312501774	0.0	discard	21_3_in_5	Parallel run loop
auto	4.425709645578415	0.0	discard	41_3_in_5	Parallel run loop
auto	3.4754849171033264	0.0	discard	19_3_in_4	Parallel run loop
auto	2.884390323736563	0.0	discard	19_3_in_5	Parallel run loop
auto	2.73608042183696	0.0	discard	17_3_in_5	Parallel run loop
auto	5.190022751715162	0.0	discard	40_3_in_4	Parallel run loop
auto	4.118203440138151	0.0	discard	26_3_in_4	Parallel run loop
auto	5.087667181107133	0.0	discard	50_3_in_5	Parallel run loop
auto	5.515484200126924	0.0	discard	44_3_in_4	Parallel run loop
auto	4.808490496956055	0.0	discard	35_3_in_4	Parallel run loop
auto	5.785517877120283	0.0	discard	46_3_in_4	Parallel run loop
auto	2.8192938244737284	0.0	discard	18_3_in_5	Parallel run loop
auto	4.483159865696016	0.0	discard	42_3_in_5	Parallel run loop
auto	3.356161557253298	0.0	discard	25_3_in_5	Parallel run loop
auto	3.7463710672172996	0.0	discard	31_3_in_5	Parallel run loop
auto	3.680041559842427	0.0	discard	30_3_in_5	Parallel run loop
auto	4.4775173887288675	0.0	discard	43_3_in_5	Parallel run loop
auto	4.165093463444451	0.0	discard	38_3_in_5	Parallel run loop
auto	4.435422010710749	0.0	discard	30_3_in_4	Parallel run loop
auto	4.201404803788363	0.0	discard	27_3_in_4	Parallel run loop
auto	5.900593354068861	0.0	discard	48_3_in_4	Parallel run loop
auto	5.43919166921472	0.0	discard	42_3_in_4	Parallel run loop
auto	4.360961880608149	0.0	discard	29_3_in_4	Parallel run loop
auto	3.8832465351687873	0.0	discard	33_3_in_5	Parallel run loop
auto	3.426401613047769	0.0	discard	26_3_in_5	Parallel run loop
auto	4.877386760747978	0.0	discard	47_3_in_5	Parallel run loop
auto	3.6857580273282204	0.0	discard	21_3_in_4	Parallel run loop
auto	2.0817136347178073	0.0	discard	10_3_in_5	Parallel run loop
auto	4.005457607521188	0.0	discard	25_3_in_4	Parallel run loop
auto	2.37690915069459	0.0	discard	13_3_in_5	Parallel run loop
auto	2.8820960907738122	0.0	discard	19_3_in_5	Parallel run loop
auto	5.1489070024842984	0.0	discard	39_3_in_4	Parallel run loop
auto	3.13785434085881	0.0	discard	22_3_in_5	Parallel run loop
auto	4.288863290939708	0.0	discard	39_3_in_5	Parallel run loop
auto	2.2806293094785692	0.0	discard	12_3_in_5	Parallel run loop
auto	4.597796327739546	0.0	discard	32_3_in_4	Parallel run loop
auto	3.0613095078165395	0.0	discard	21_3_in_5	Parallel run loop
auto	1.9752525107629868	0.0	discard	9_3_in_5	Parallel run loop
auto	5.770409987251236	0.0	discard	46_3_in_4	Parallel run loop
auto	2.856026923525032	0.0	discard	13_3_in_4	Parallel run loop
auto	5.218258301957283	0.0	discard	40_3_in_4	Parallel run loop
auto	3.773927372665473	0.0	discard	22_3_in_4	Parallel run loop
auto	3.855946025721914	0.0	discard	23_3_in_4	Parallel run loop
auto	2.8152308273941524	0.0	discard	18_3_in_5	Parallel run loop
auto	3.494173476242961	0.0	discard	27_3_in_5	Parallel run loop
auto	3.68170020721978	0.0	discard	30_3_in_5	Parallel run loop
auto	3.3809834762316138	0.0	discard	18_3_in_4	Parallel run loop
auto	4.52682617094661	0.0	discard	43_3_in_5	Parallel run loop
auto	2.5567596604596408	0.0	discard	15_3_in_5	Parallel run loop
auto	4.170603023283181	0.0	discard	38_3_in_5	Parallel run loop
auto	4.719144191273682	0.0	discard	45_3_in_5	Parallel run loop
auto	1.6127718293591276	0.0	discard	6_3_in_5	Parallel run loop
auto	1.4735922210559393	0.0	discard	5_3_in_5	Parallel run loop
auto	3.562242090192701	0.0	discard	28_3_in_5	Parallel run loop
auto	5.943418243793153	0.0	discard	48_3_in_4	Parallel run loop
auto	4.522279654880295	0.0	discard	31_3_in_4	Parallel run loop
auto	4.874620567782788	0.0	discard	47_3_in_5	Parallel run loop
auto	2.0821191763262616	0.0	discard	10_3_in_5	Parallel run loop
auto	3.4231154796918055	0.0	discard	26_3_in_5	Parallel run loop
auto	4.283536603512572	0.0	discard	28_3_in_4	Parallel run loop
auto	2.376273288581493	0.0	discard	13_3_in_5	Parallel run loop
auto	4.036824241290077	0.0	discard	25_3_in_4	Parallel run loop
auto	5.155140930171531	0.0	discard	39_3_in_4	Parallel run loop
auto	4.218833386173672	0.0	discard	39_3_in_5	Parallel run loop
auto	4.0454494540135375	0.0	discard	36_3_in_5	Parallel run loop
auto	5.794978717846507	0.0	discard	46_3_in_4	Parallel run loop
auto	2.8799543401224583	0.0	discard	19_3_in_5	Parallel run loop
auto	1.9746539618013366	0.0	discard	9_3_in_5	Parallel run loop
auto	3.8244305310037667	0.0	discard	32_3_in_5	Parallel run loop
auto	2.2824460530988535	0.0	discard	12_3_in_5	Parallel run loop
auto	5.005803815812155	0.0	discard	37_3_in_4	Parallel run loop
auto	2.8591528540976223	0.0	discard	13_3_in_4	Parallel run loop
auto	5.234023577097955	0.0	discard	40_3_in_4	Parallel run loop
auto	5.733809856613445	0.0	discard	47_3_in_4	Parallel run loop
auto	3.2813236514373822	0.0	discard	24_3_in_5	Parallel run loop
auto	3.4916116226948732	0.0	discard	27_3_in_5	Parallel run loop
auto	2.8138283275014815	0.0	discard	18_3_in_5	Parallel run loop
auto	2.5546702459905575	0.0	discard	15_3_in_5	Parallel run loop
auto	4.738213083436626	0.0	discard	34_3_in_4	Parallel run loop
auto	2.9628179511816364	0.0	discard	20_3_in_5	Parallel run loop
auto	4.369417973554069	0.0	discard	41_3_in_5	Parallel run loop
auto	4.16126700214779	0.0	discard	38_3_in_5	Parallel run loop
auto	3.49550607607412	0.0	discard	19_3_in_4	Parallel run loop
auto	5.109319071919103	0.0	discard	50_3_in_5	Parallel run loop
auto	1.4717129001451648	0.0	keep	5_3_in_5	Parallel run loop
auto	5.587114090265403	0.0	discard	44_3_in_4	Parallel run loop
auto	4.927011729011038	0.0	discard	36_3_in_4	Parallel run loop
auto	2.6487614439991845	0.0	discard	16_3_in_5	Parallel run loop
auto	3.4278246248235735	0.0	discard	26_3_in_5	Parallel run loop
auto	4.121637036983122	0.0	discard	26_3_in_4	Parallel run loop
auto	2.0842267745627567	0.0	discard	10_3_in_5	Parallel run loop
auto	5.329338047953247	0.0	discard	41_3_in_4	Parallel run loop
auto	2.184947621618556	0.0	discard	11_3_in_5	Parallel run loop
auto	4.0179012477135805	0.0	discard	25_3_in_4	Parallel run loop
auto	5.164060168532245	0.0	discard	39_3_in_4	Parallel run loop
auto	4.287772957933017	0.0	discard	39_3_in_5	Parallel run loop
auto	4.090677512155585	0.0	discard	36_3_in_5	Parallel run loop
auto	1.9759470706144677	0.0	discard	9_3_in_5	Parallel run loop
auto	2.9053262455369238	0.0	discard	19_3_in_5	Parallel run loop
auto	4.419551931621841	0.0	discard	42_3_in_5	Parallel run loop
auto	3.357471327244867	0.0	discard	25_3_in_5	Parallel run loop
auto	3.487268621403462	0.0	discard	27_3_in_5	Parallel run loop
auto	1.861823767540449	0.0	discard	8_3_in_5	Parallel run loop
auto	3.280700878051728	0.0	discard	24_3_in_5	Parallel run loop
auto	3.80970066395345	0.0	discard	32_3_in_5	Parallel run loop
auto	4.365518120619438	0.0	discard	29_3_in_4	Parallel run loop
auto	5.686825250886641	0.0	discard	47_3_in_4	Parallel run loop
auto	2.808654251079366	0.0	discard	18_3_in_5	Parallel run loop
auto	2.5519078238899136	0.0	discard	15_3_in_5	Parallel run loop
auto	5.264881744860238	0.0	discard	40_3_in_4	Parallel run loop
auto	2.9673213962533382	0.0	discard	20_3_in_5	Parallel run loop
auto	4.587411707091533	0.0	discard	44_3_in_5	Parallel run loop
auto	4.376455768295102	0.0	discard	41_3_in_5	Parallel run loop
auto	4.180721991905948	0.0	discard	38_3_in_5	Parallel run loop
auto	5.402864548101916	0.0	discard	42_3_in_4	Parallel run loop
auto	3.865595398751122	0.0	keep	33_3_in_5	Parallel run loop
auto	5.591723393651105	0.0	discard	44_3_in_4	Parallel run loop
auto	1.47269465694929	0.0	discard	5_3_in_5	Parallel run loop
auto	3.953806598759891	0.0	discard	24_3_in_4	Parallel run loop
auto	4.918009466585688	0.0	discard	48_3_in_5	Parallel run loop
auto	3.9520757209567576	0.0	discard	34_3_in_5	Parallel run loop
auto	4.573707287360491	0.0	discard	32_3_in_4	Parallel run loop
auto	2.7287744728621948	0.0	discard	17_3_in_5	Parallel run loop
auto	4.811827524619835	0.0	discard	46_3_in_5	Parallel run loop
auto	3.775567179419303	0.0	discard	22_3_in_4	Parallel run loop
auto	3.864677622862386	0.0	discard	23_3_in_4	Parallel run loop
auto	4.200529166048739	0.0	discard	27_3_in_4	Parallel run loop
auto	3.7418802191398877	0.0	discard	31_3_in_5	Parallel run loop
auto	3.62441788100205	0.0	discard	29_3_in_5	Parallel run loop
auto	3.3842539808464	0.0	discard	18_3_in_4	Parallel run loop
auto	5.854406961913515	0.0	discard	47_3_in_4	Parallel run loop
auto	4.49481506307134	0.0	discard	42_3_in_5	Parallel run loop
auto	1.861825941697874	0.0	discard	8_3_in_5	Parallel run loop
auto	3.5617983911405657	0.0	discard	28_3_in_5	Parallel run loop
auto	3.4805236554652996	0.0	discard	27_3_in_5	Parallel run loop
auto	4.6404205401111875	0.0	discard	45_3_in_5	Parallel run loop
auto	1.6123349280298875	0.0	discard	6_3_in_5	Parallel run loop
auto	2.8039481375109685	0.0	discard	18_3_in_5	Parallel run loop
auto	2.553810840052969	0.0	discard	15_3_in_5	Parallel run loop
auto	4.974292257029335	0.0	discard	37_3_in_4	Parallel run loop
auto	4.518768207080099	0.0	discard	31_3_in_4	Parallel run loop
auto	4.5329813813165405	0.0	discard	44_3_in_5	Parallel run loop
auto	4.278908925100916	0.0	discard	28_3_in_4	Parallel run loop
auto	2.9734422337527393	0.0	discard	20_3_in_5	Parallel run loop
auto	4.324682411788783	0.0	discard	41_3_in_5	Parallel run loop
auto	3.6575290101903977	0.0	discard	21_3_in_4	Parallel run loop
auto	4.755613952749212	0.0	discard	34_3_in_4	Parallel run loop
auto	3.886547906995229	0.0	discard	33_3_in_5	Parallel run loop
auto	5.551582039501394	0.0	discard	44_3_in_4	Parallel run loop
auto	4.3620227855576355	0.0	discard	40_3_in_5	Parallel run loop
auto	3.0603393471748	0.0	discard	21_3_in_5	Parallel run loop
auto	3.4918344564701527	0.0	discard	19_3_in_4	Parallel run loop
auto	3.136155328671971	0.0	discard	22_3_in_5	Parallel run loop
auto	4.593747444168572	0.0	discard	32_3_in_4	Parallel run loop
auto	2.7332144670576968	0.0	discard	17_3_in_5	Parallel run loop
auto	3.7532194391925446	0.0	discard	31_3_in_5	Parallel run loop
auto	3.7486275963959423	0.0	discard	22_3_in_4	Parallel run loop
auto	5.057756273265343	0.0	discard	50_3_in_5	Parallel run loop
auto	4.863494558936461	0.0	discard	36_3_in_4	Parallel run loop
auto	3.8646182180251456	0.0	discard	23_3_in_4	Parallel run loop
auto	3.6131794177935577	0.0	discard	29_3_in_5	Parallel run loop
auto	3.3864083561689378	0.0	discard	18_3_in_4	Parallel run loop
auto	4.654380840469517	0.0	discard	33_3_in_4	Parallel run loop
auto	1.861828972978574	0.0	discard	8_3_in_5	Parallel run loop
auto	2.634098174048226	0.0	keep	16_3_in_5	Parallel run loop
auto	4.719144191273682	0.0	discard	45_3_in_5	Parallel run loop
